"applno","productno","marketingstatusid","tecodestr","tecode"
203686,3,1,"AB",2
203687,1,1,"AB",2
203688,1,1,"AB",2
203691,1,1,"AB",2
203691,2,1,"AB",2
203691,3,1,"AB",2
203691,4,1,"AB",2
203691,5,1,"AB",2
203691,6,1,"AB",2
203693,1,1,"AB",2
203693,2,1,"AB",2
203693,3,1,"AB",2
203694,1,1,"AB",2
203694,2,1,"AB",2
203695,1,1,"AB",2
203700,1,1,"AP",52
203701,1,1,"AP",52
203702,1,1,"AP",52
203702,2,1,"AP",52
203702,3,1,"AP",52
203702,4,1,"AP",52
203704,1,1,"AP",52
203704,2,1,"AP",52
203704,3,1,"AP",52
203708,1,1,"AB",2
203708,2,1,"AB",2
203708,3,1,"AB",2
203708,4,1,"AB",2
203709,1,1,"AP",52
203710,1,1,"AP",52
203711,1,1,"AP",52
203713,1,1,"AB",2
203719,1,1,"AP",52
203719,2,1,"AP",52
203719,3,1,"AP",52
203720,1,1,"AP",52
203729,1,1,"AB",2
203730,1,1,"AB",2
203730,2,1,"AB",2
203732,1,1,"AO",51
203733,1,1,"AB",2
203738,1,1,"AP",52
203751,1,1,"AB",2
203752,1,1,"AB",2
203752,2,1,"AB",2
203752,3,1,"AB",2
203752,4,1,"AB",2
203752,5,1,"AB",2
203755,1,1,"AB3",30
203755,2,1,"AB3",30
203761,1,1,"AB",2
203761,2,1,"AB",2
203762,1,1,"AA",1
203765,1,1,"AP",52
203765,2,1,"AP",52
203769,1,1,"AB",2
203769,2,1,"AB",2
203769,3,1,"AB",2
203770,1,1,"AB",2
203771,1,1,"AP",52
203772,1,1,"AB",2
203772,2,1,"AB",2
203773,1,1,"AP",52
203775,1,1,"AB",2
203777,1,1,"AP",52
203778,1,1,"AP",52
203779,1,1,"AP",52
203780,1,1,"AP",52
203783,1,1,"AP",52
203787,1,1,"AB",2
203790,1,1,"AB",2
203793,1,1,"AN",50
203795,1,1,"AB",2
203795,2,1,"AB",2
203796,1,1,"AB",2
203800,1,1,"AP",52
203800,2,1,"AP",52
203800,3,1,"AP",52
203801,1,1,"AP",52
203802,1,1,"AB",2
203802,2,1,"AB",2
203802,3,1,"AB",2
203802,4,1,"AB",2
203803,1,1,"AB",2
203803,2,1,"AB",2
203803,3,1,"AB",2
203804,1,1,"AT",56
203807,1,1,"AB",2
203807,2,1,"AB",2
203807,3,1,"AB",2
203807,4,1,"AB",2
203808,1,1,"AB",2
203808,2,1,"AB",2
203810,1,1,"AT",56
203811,1,1,"AP",52
203812,1,1,"AP",52
203813,1,1,"AB",2
203813,2,1,"AB",2
203813,3,1,"AB",2
203813,4,1,"AB",2
203814,1,1,"AB",2
203816,1,1,"AP",52
203817,1,1,"AB",2
203818,1,1,"AT",56
203820,1,1,"AB",2
203820,2,1,"AB",2
203820,3,1,"AB",2
203822,1,1,"AB",2
203823,1,1,"AB",2
203824,1,1,"AB",2
203826,1,1,"AP",52
203832,1,1,"AB2",20
203832,2,1,"AB2",20
203834,1,1,"AB",2
203834,2,1,"AB",2
203835,1,1,"AB",2
203835,2,1,"AB",2
203835,3,1,"AB",2
203836,1,1,"AB",2
203836,2,1,"AB",2
203837,1,1,"AP",52
203841,1,1,"AP",52
203844,1,1,"AB",2
203844,2,1,"AB",2
203844,3,1,"AB",2
203844,4,1,"AB",2
203845,1,1,"AA",1
203845,2,1,"AA",1
203845,3,1,"AA",1
203846,1,1,"AA",1
203849,1,1,"AB",2
203849,2,1,"AB",2
203849,3,1,"AB",2
203849,4,1,"AB",2
203849,5,1,"AB",2
203851,1,1,"AP",52
203851,2,1,"AP",52
203851,3,1,"AP",52
203852,1,1,"AP",52
203853,1,1,"AN",50
203854,1,1,"AB",2
203854,2,1,"AB",2
203854,3,1,"AB",2
203854,4,1,"AB",2
203855,1,1,"AB",2
203855,2,1,"AB",2
203855,3,1,"AB",2
203855,4,1,"AB",2
203855,5,1,"AB",2
203855,6,1,"AB",2
203856,1,1,"AB",2
203856,2,1,"AB",2
203859,1,1,"AP",52
203860,1,1,"AB",2
203863,1,1,"AA",1
203863,2,1,"AA",1
203863,3,1,"AA",1
203864,1,1,"AA",1
203864,2,1,"AA",1
203864,3,1,"AA",1
203865,1,1,"AB",2
203867,1,1,"AB",2
203867,2,1,"AB",2
203867,3,1,"AB",2
203869,1,1,"AP",52
203869,2,1,"AP",52
203870,1,1,"AB",2
203871,1,1,"AB",2
203872,1,1,"AB",2
203873,1,1,"AB",2
203874,1,1,"AB",2
203874,2,1,"AB",2
203874,3,1,"AB",2
203874,4,1,"AB",2
203874,5,1,"AB",2
203874,6,1,"AB",2
203874,7,1,"AB",2
203874,8,1,"AB",2
203874,9,1,"AB",2
203874,10,1,"AB",2
203874,11,1,"AB",2
203877,1,1,"AP",52
203877,2,1,"AP",52
203883,1,1,"AP",52
203883,2,1,"AP",52
203884,1,1,"AP",52
203885,1,1,"AP",52
203887,1,1,"AB",2
203887,2,1,"AB",2
203890,1,1,"AP",52
203893,1,1,"AB",2
203894,1,1,"AB",2
203894,2,1,"AB",2
203894,3,1,"AB",2
203894,4,1,"AB",2
203895,1,1,"AP",52
203895,2,1,"AP",52
203895,3,1,"AP",52
203896,1,1,"AB",2
203896,2,1,"AB",2
203897,1,1,"AP",52
203897,2,1,"AP",52
203897,3,1,"AP",52
203898,1,1,"AB",2
203898,2,1,"AB",2
203898,3,1,"AB",2
203898,4,1,"AB",2
203898,5,1,"AB",2
203898,6,1,"AB",2
203899,1,1,"AB",2
203899,2,1,"AB",2
203900,1,1,"AP",52
203901,1,1,"AB",2
203901,2,1,"AB",2
203901,3,1,"AB",2
203902,1,1,"AP",52
203904,1,1,"AP",52
203906,1,1,"AA",1
203907,1,1,"AB",2
203907,2,1,"AB",2
203908,1,1,"AB",2
203908,2,1,"AB",2
203908,3,1,"AB",2
203908,4,1,"AB",2
203908,5,1,"AB",2
203908,6,1,"AB",2
203912,1,1,"AP",52
203916,1,1,"AB",2
203916,2,1,"AB",2
203918,1,1,"AB",2
203920,1,1,"AP",52
203924,1,1,"AB",2
203929,1,1,"AP",52
203929,2,1,"AP",52
203931,1,1,"AB",2
203935,1,1,"AP",52
203936,1,1,"AP",52
203938,1,1,"AP",52
203942,1,1,"AP",52
203946,1,1,"AP",52
203950,1,1,"AP",52
203950,2,1,"AP",52
203955,1,1,"AP",52
203957,1,1,"AB",2
203957,2,1,"AB",2
203959,1,1,"AB",2
203959,2,1,"AB",2
203959,3,1,"AB",2
203959,4,1,"AB",2
203959,5,1,"AB",2
203960,1,1,"AB",2
203962,1,1,"AB",2
203962,2,1,"AB",2
203962,3,1,"AB",2
203963,1,1,"AB",2
203965,1,1,"AB",2
203965,2,1,"AB",2
203965,3,1,"AB",2
203967,1,1,"AA",1
203968,1,1,"AP",52
203969,1,1,"AB1",3
203969,2,1,"AB1",3
203969,3,1,"AB1",3
203972,1,1,"AP",52
203974,1,1,"AB",2
203974,2,1,"AB",2
203981,1,1,"AB",2
203983,1,1,"AB",2
203983,2,1,"AB",2
203983,3,1,"AB",2
203987,1,1,"AP",52
203988,1,1,"AP",52
203990,1,1,"AP",52
203991,1,1,"AT",56
203995,1,1,"AB",2
203995,2,1,"AB",2
204002,1,1,"AB",2
204003,1,1,"AB",2
204003,2,1,"AB",2
204003,3,1,"AB",2
204005,1,1,"AB",2
204010,1,1,"AB",2
204010,2,1,"AB",2
204010,3,1,"AB",2
204011,1,1,"AB",2
204011,2,1,"AB",2
204011,3,1,"AB",2
204011,4,1,"AB",2
204019,1,1,"AB",2
204019,2,1,"AB",2
204020,1,1,"AB",2
204020,2,1,"AB",2
204021,1,1,"AB",2
204021,2,1,"AB",2
204021,3,1,"AB",2
204021,4,1,"AB",2
204021,5,1,"AB",2
204022,1,1,"AB",2
204022,2,1,"AB",2
204022,3,1,"AB",2
204022,4,1,"AB",2
204022,5,1,"AB",2
204022,6,1,"AB",2
204022,7,1,"AB",2
204023,1,1,"AP",52
204028,1,1,"AB",2
204028,2,1,"AB",2
204029,1,1,"AP",52
204030,1,1,"AB",2
204030,2,1,"AB",2
204033,1,1,"AA",1
204037,1,1,"AA",1
204040,1,1,"AP",52
204041,1,1,"AB",2
204041,2,1,"AB",2
204043,1,1,"AP",52
204048,1,1,"AB",2
204052,1,1,"AP",52
204055,1,1,"AT",56
204057,1,1,"AB",2
204058,1,1,"AB",2
204058,2,1,"AB",2
204058,3,1,"AB",2
204060,1,1,"AB",2
204061,1,1,"AB",2
204062,1,1,"AB",2
204062,2,1,"AB",2
204062,3,1,"AB",2
204065,1,1,"AB",2
204065,2,1,"AB",2
204065,3,1,"AB",2
204068,1,1,"AB",2
204068,2,1,"AB",2
204071,1,1,"AA",1
204072,1,1,"AB",2
204074,1,1,"AB",2
204074,2,1,"AB",2
204076,1,1,"AB",2
204077,1,1,"AB",2
204078,1,1,"AP",52
204078,2,1,"AP",52
204079,1,1,"AT2",67
204082,1,1,"AB",2
204082,2,1,"AB",2
204083,1,1,"AB",2
204085,1,1,"AA",1
204086,2,1,"AP",52
204087,1,1,"AB",2
204090,1,1,"AB",2
204090,2,1,"AB",2
204092,1,1,"AA",1
204093,1,1,"AB",2
204093,2,1,"AB",2
204094,1,1,"AA",1
204095,1,1,"AB",2
204095,2,1,"AB",2
204100,1,1,"AB",2
204100,2,1,"AB",2
204100,3,1,"AB",2
204101,1,1,"AP",52
204104,1,1,"AP",52
204104,2,1,"AP",52
204106,1,1,"AB",2
204106,2,1,"AB",2
204106,3,1,"AB",2
204106,4,1,"AB",2
204107,1,1,"AP",52
204107,2,1,"AP",52
204111,1,1,"AB",2
204111,2,1,"AB",2
204111,3,1,"AB",2
204111,4,1,"AB",2
204111,5,1,"AB",2
204111,6,1,"AB",2
204115,1,1,"AB",2
204115,2,1,"AB",2
204115,3,1,"AB",2
204117,1,1,"AB",2
204117,2,1,"AB",2
204117,3,1,"AB",2
204117,4,1,"AB",2
204118,1,1,"AP",52
204120,1,1,"AP",52
204125,1,1,"AP",52
204125,2,1,"AP",52
204132,1,1,"AT",56
204133,1,1,"AB",2
204133,2,1,"AB",2
204133,3,1,"AB",2
204134,1,1,"AB",2
204134,2,1,"AB",2
204134,3,1,"AB",2
204139,1,1,"AP",52
204139,2,1,"AP",52
204141,1,1,"AT",56
204147,1,1,"AP",52
204150,1,1,"BC",130
204150,2,1,"BC",130
204154,1,1,"AB",2
204158,1,1,"AB",2
204158,2,1,"AB",2
204158,3,1,"AB",2
204158,4,1,"AB",2
204159,1,1,"AB",2
204159,2,1,"AB",2
204159,3,1,"AB",2
204159,4,1,"AB",2
204159,5,1,"AB",2
204159,6,1,"AB",2
204161,1,1,"AB",2
204161,2,1,"AB",2
204161,3,1,"AB",2
204161,4,1,"AB",2
204164,1,1,"AB",2
204164,2,1,"AB",2
204164,3,1,"AB",2
204165,1,1,"AB",2
204165,2,1,"AB",2
204169,1,1,"AB",2
204169,2,1,"AB",2
204169,3,1,"AB",2
204170,1,1,"AB",2
204170,2,1,"AB",2
204171,1,1,"AA",1
204172,1,1,"AB",2
204172,2,1,"AB",2
204178,1,1,"AB",2
204179,1,1,"AB",2
204180,1,1,"AB",2
204189,1,1,"AB",2
204193,1,1,"AP",52
204193,2,1,"AP",52
204195,1,1,"AA",1
204197,1,1,"AB",2
204197,2,1,"AB",2
204197,3,1,"AB",2
204200,1,1,"AP",52
204203,1,1,"AB",2
204203,2,1,"AB",2
204203,3,1,"AB",2
204203,4,1,"AB",2
204203,5,1,"AB",2
204205,1,1,"AP",52
204210,1,1,"AB",2
204210,2,1,"AB",2
204213,1,1,"AB",2
204213,2,1,"AB",2
204216,1,1,"AP",52
204216,2,1,"AP",52
204217,1,1,"AP",52
204221,1,1,"AB",2
204221,2,1,"AB",2
204221,3,1,"AB",2
204222,1,1,"AP",52
204227,1,1,"AT",56
204228,1,1,"AB",2
204228,2,1,"AB",2
204229,1,1,"AB",2
204229,2,1,"AB",2
204232,1,1,"AB",2
204232,2,1,"AB",2
204233,1,1,"AB",2
204233,2,1,"AB",2
204233,3,1,"AB",2
204234,1,1,"AB",2
204234,2,1,"AB",2
204234,3,1,"AB",2
204236,1,1,"AB",2
204237,1,1,"AB",2
204238,1,1,"AP",52
204238,2,1,"AP",52
204239,1,1,"AB",2
204243,1,1,"AB",2
204253,1,1,"AB",2
204253,2,1,"AB",2
204253,3,1,"AB",2
204253,4,1,"AB",2
204255,1,1,"AT",56
204262,1,1,"AB",2
204264,1,1,"AP",52
204266,1,1,"AB",2
204266,2,1,"AB",2
204266,3,1,"AB",2
204266,4,1,"AB",2
204266,7,1,"AB",2
204268,1,1,"AB",2
204272,1,1,"AB",2
204278,1,1,"AB",2
204278,2,1,"AB",2
204278,3,1,"AB",2
204278,4,1,"AB",2
204279,1,1,"AB",2
204279,2,1,"AB",2
204279,3,1,"AB",2
204284,1,1,"AB",2
204284,2,1,"AB",2
204285,1,1,"AB",2
204285,2,1,"AB",2
204289,1,1,"AP",52
204290,1,1,"AB",2
204291,1,1,"AB",2
204292,1,1,"AB",2
204293,1,1,"AB",2
204296,1,1,"AB",2
204299,1,1,"AB",2
204299,2,1,"AB",2
204300,1,1,"AP",52
204300,2,1,"AP",52
204300,3,1,"AP",52
204304,1,1,"AB",2
204307,1,1,"AA",1
204309,1,1,"AB",2
204310,1,1,"AB",2
204312,1,1,"AP",52
204313,1,1,"AB",2
204314,1,1,"AB",2
204314,2,1,"AB",2
204315,1,1,"AP",52
204318,1,1,"AA",1
204318,2,1,"AA",1
204319,1,1,"AB",2
204319,2,1,"AB",2
204319,3,1,"AB",2
204319,4,1,"AB",2
204319,5,1,"AB",2
204319,6,1,"AB",2
204323,1,1,"AB",2
204327,1,1,"AB",2
204327,2,1,"AB",2
204327,3,1,"AB",2
204330,1,1,"AA",1
204330,2,1,"AA",1
204331,1,1,"AB",2
204333,1,1,"AP",52
204336,1,1,"AB",2
204336,2,1,"AB",2
204339,1,1,"AB",2
204339,2,1,"AB",2
204343,1,1,"AB",2
204343,2,1,"AB",2
204343,3,1,"AB",2
204351,1,1,"AP",52
204352,1,1,"AP",52
204354,1,1,"AB",2
204359,1,1,"AB",2
204363,1,1,"AP",52
204367,1,1,"AP",52
204368,1,1,"AP",52
204368,2,1,"AP",52
204368,3,1,"AP",52
204369,1,1,"TBD",999
204371,1,1,"AB",2
204371,2,1,"AB",2
204372,1,1,"AB",2
204373,1,1,"AB",2
204375,1,1,"AB",2
204375,2,1,"AB",2
204375,3,1,"AB",2
204375,4,1,"AB",2
204376,1,1,"AB",2
204378,1,1,"AP",52
204378,2,1,"AP",52
204380,1,1,"AB",2
204380,2,1,"AB",2
204385,1,1,"AP",52
204392,1,1,"AT",56
204393,1,1,"AP",52
204393,2,1,"AP",52
204394,1,1,"AB",2
204394,4,1,"AB",2
204394,5,1,"AB",2
204394,7,1,"AB",2
204395,1,1,"AB",2
204398,1,1,"AT",56
204398,2,1,"AT",56
204398,3,1,"AT",56
204399,1,1,"TBD",999
204399,2,1,"AB2",20
204399,3,1,"BX",151
204403,1,1,"AB",2
204403,2,1,"AB",2
204403,3,1,"AB",2
204404,1,1,"AP",52
204406,2,1,"AP",52
204407,1,1,"AA",1
204407,2,1,"AA",1
204407,3,1,"AA",1
204407,4,1,"AA",1
204414,1,1,"AA",1
204415,1,1,"AB",2
204415,2,1,"AB",2
204415,3,1,"AB",2
204418,1,1,"AA",1
204421,1,1,"AB1",3
204421,2,1,"AB1",3
204421,3,1,"AB1",3
204431,1,1,"AB",2
204431,2,1,"AB",2
204433,1,1,"AA",1
204435,1,1,"AA",1
204437,1,1,"AP",52
204440,1,1,"AP",52
204445,1,1,"AB",2
204446,1,1,"AB",2
204446,2,1,"AB",2
204446,3,1,"AB",2
204453,1,1,"AB",2
204453,2,1,"AB",2
204453,3,1,"AB",2
204453,4,1,"AB",2
204453,5,1,"AB",2
204453,6,1,"AB",2
204453,7,1,"AB",2
204455,1,1,"AP",52
204457,1,1,"AP",52
204459,1,1,"AB",2
204459,2,1,"AB",2
204463,1,1,"AP",52
204464,1,1,"AP",52
204465,1,1,"AP",52
204467,1,1,"AB",2
204467,2,1,"AB",2
204472,1,1,"AP",52
204473,1,1,"AP",52
204475,1,1,"AB",2
204475,2,1,"AB",2
204476,1,1,"AB",2
204491,1,1,"AB",2
204494,1,1,"AT",56
204496,1,1,"AP",52
204497,1,1,"AP",52
204498,1,1,"AP",52
204502,1,1,"AB",2
204503,1,1,"AB",2
204503,2,1,"AB",2
204506,1,1,"AP",52
204510,1,1,"AP",52
204511,1,1,"AB",2
204511,2,1,"AB",2
204512,1,1,"AP",52
204513,1,1,"AP",52
204514,1,1,"AP",52
204516,1,1,"AB",2
204517,1,1,"AP",52
204519,1,1,"AB",2
204519,2,1,"AB",2
204519,3,1,"AB",2
204519,4,1,"AB",2
204520,1,1,"AP",52
204520,2,1,"AP",52
204521,1,1,"AB",2
204521,2,1,"AB",2
204522,1,1,"AB",2
204525,1,1,"AP",52
204528,1,1,"AB",2
204528,2,1,"AB",2
204530,1,1,"AP",52
204531,1,1,"AP",52
204532,1,1,"AT",56
204534,1,1,"AB",2
204534,2,1,"AB",2
204534,3,1,"AB",2
204535,1,1,"AP",52
204536,1,1,"AB",2
204541,1,1,"AP",52
204542,1,1,"AP",52
204548,1,1,"AN",50
204549,1,1,"AP",52
204549,2,1,"AP",52
204549,3,1,"AP",52
204550,1,1,"AP",52
204555,1,1,"AP",52
204555,2,1,"AP",52
204555,3,1,"AP",52
204559,1,1,"AA",1
204560,1,1,"AP",52
204571,1,1,"AB",2
204572,1,1,"AB",2
204572,2,1,"AB",2
204572,3,1,"AB",2
204572,4,1,"AB",2
204574,1,1,"AB",2
204574,2,1,"AB",2
204575,1,1,"AB",2
204582,1,1,"AB",2
204582,2,1,"AB",2
204582,3,1,"AB",2
204582,4,1,"AB",2
204584,1,1,"AB",2
204587,1,1,"AB",2
204589,1,1,"AP",52
204589,2,1,"AP",52
204590,1,1,"AB",2
204590,2,1,"AB",2
204590,3,1,"AB",2
204590,4,1,"AB",2
204593,1,1,"AB",2
204595,1,1,"AB",2
204595,2,1,"AB",2
204597,1,1,"AB1",3
204597,2,1,"AB1",3
204597,3,1,"AB",2
204598,1,1,"AB",2
204598,2,1,"AB",2
204599,1,1,"AA",1
204602,1,1,"AA",1
204602,2,1,"AA",1
204603,1,1,"AA",1
204604,1,1,"AB",2
204605,1,1,"AB",2
204606,1,1,"AT",56
204607,1,1,"AP",52
204608,1,1,"AT",56
204609,1,1,"AB",2
204609,2,1,"AB",2
204613,1,1,"AT",56
204616,1,1,"AP",52
204616,2,1,"AP",52
204618,1,1,"AP",52
204621,1,1,"AB",2
204621,2,1,"AB",2
204627,1,1,"AA",1
204633,1,1,"AB",2
204633,2,1,"AB",2
204633,3,1,"AB",2
204633,4,1,"AB",2
204634,1,1,"AP",52
204635,1,1,"AB",2
204636,1,1,"AP",52
204636,2,1,"AP",52
204639,1,1,"AB",2
204639,2,1,"AB",2
204639,3,1,"AB",2
204639,4,1,"AB",2
204639,5,1,"AB",2
204639,6,1,"AB",2
204644,1,1,"AB",2
204644,2,1,"AB",2
204645,1,1,"AB",2
204648,1,1,"AB",2
204651,1,1,"AB",2
204652,1,1,"AB",2
204652,2,1,"AB",2
204657,2,1,"AP",52
204658,1,1,"AA",1
204660,1,1,"AB",2
204661,1,1,"AB",2
204661,2,1,"AB",2
204662,1,1,"AB2",20
204662,2,1,"AB2",20
204667,1,1,"AP",52
204672,1,1,"AB",2
204674,1,1,"AN",50
204675,1,1,"AB",2
204679,1,1,"AP",52
204679,2,1,"AP",52
204680,1,1,"AP",52
204683,1,1,"BC",130
204683,2,1,"BC",130
204686,1,1,"AP",52
204688,1,1,"AB",2
204691,1,1,"AB",2
204693,1,1,"AP",52
204693,2,1,"AP",52
204695,1,1,"AP",52
204696,1,1,"AP",52
204696,2,1,"AP",52
204703,1,1,"AB",2
204704,1,1,"AB",2
204705,1,1,"AB",2
204713,1,1,"AA",1
204713,2,1,"AA",1
204713,3,1,"AA",1
204717,1,1,"AB",2
204717,2,1,"AB",2
204717,3,1,"AB",2
204717,4,1,"AB",2
204720,1,1,"AB",2
204720,2,1,"AB",2
204720,3,1,"AB",2
204722,1,1,"AB",2
204722,2,1,"AB",2
204723,1,1,"AT",56
204726,1,1,"AB",2
204726,2,1,"AB",2
204730,1,1,"AB",2
204732,1,1,"AP",52
204733,1,1,"AA",1
204735,1,1,"AB",2
204737,1,1,"AB",2
204740,1,1,"AB",2
204740,2,1,"AB",2
204740,3,1,"AB",2
204741,1,1,"AB",2
204741,2,1,"AB",2
204742,1,1,"AB",2
204744,1,1,"AB",2
204744,2,1,"AB",2
204744,3,1,"AB",2
204746,1,1,"AB",2
204748,1,1,"AP",52
204749,1,1,"AP",52
204750,1,1,"AB",2
204751,1,1,"AP",52
204752,1,1,"AB",2
204754,1,1,"AB",2
204754,2,1,"AB",2
204755,3,1,"AB",2
204756,1,1,"AP",52
204759,1,1,"AP",52
204762,1,1,"AP",52
204763,1,1,"AB",2
204764,1,1,"AP",52
204765,1,1,"AA",1
204766,1,1,"AB",2
204770,1,1,"AB",2
204771,1,1,"AP",52
204771,2,1,"AP",52
204772,1,1,"AB",2
204772,2,1,"AB",2
204773,1,1,"AP",52
204774,1,1,"AB",2
204774,2,1,"AB",2
204774,3,1,"AB",2
204776,1,1,"AB",2
204776,2,1,"AB",2
204776,3,1,"AB",2
204776,4,1,"AB",2
204779,1,1,"AB",2
204798,1,1,"AB",2
204798,2,1,"AB",2
204798,3,1,"AB",2
204802,1,1,"AB",2
204802,2,1,"AB",2
204806,1,1,"AB",2
204806,2,1,"AB",2
204806,3,1,"AB",2
204806,4,1,"AB",2
204812,1,1,"AT",56
204814,1,1,"AB",2
204814,2,1,"AB",2
204814,3,1,"AB",2
204815,1,1,"AB",2
204815,2,1,"AB",2
204815,3,1,"AB",2
204821,1,1,"AB",2
204821,2,1,"AB",2
204821,3,1,"AB",2
204821,4,1,"AB",2
204823,1,1,"AA",1
204828,1,1,"AB",2
204828,2,1,"AB",2
204829,1,1,"AP",52
204831,1,1,"AB",2
204831,2,1,"AB",2
204832,1,1,"AB",2
204832,2,1,"AB",2
204832,3,1,"AB",2
204835,1,1,"AB",2
204835,2,1,"AB",2
204838,1,1,"AB",2
204838,2,1,"AB",2
204838,3,1,"AB",2
204838,4,1,"AB",2
204838,5,1,"AB",2
204838,6,1,"AB",2
204841,1,1,"AB",2
204841,2,1,"AB",2
204846,1,1,"AB",2
204846,2,1,"AB",2
204846,3,1,"AB",2
204846,4,1,"AB",2
204847,1,1,"AB",2
204848,1,1,"AB",2
204849,1,1,"AP",52
204851,1,1,"AB",2
204853,1,1,"AB",2
204854,1,1,"AP",52
204854,2,1,"AP",52
204866,1,1,"AB",2
204866,2,1,"AB",2
204866,3,1,"AB",2
204866,4,1,"AB",2
204866,5,1,"AB",2
204866,6,1,"AB",2
204867,1,1,"AB",2
204867,2,1,"AB",2
204867,3,1,"AB",2
204869,1,1,"AB",2
204876,1,1,"AP",52
204879,1,1,"AP",52
204880,1,1,"AP",52
204880,2,1,"AP",52
204882,1,1,"AB",2
204882,2,1,"AB",2
204882,3,1,"AB",2
204883,1,1,"AB",2
204889,1,1,"AB",2
204889,2,1,"AB",2
204889,3,1,"AB",2
204891,1,1,"AB",2
204891,2,1,"AB",2
204895,1,1,"AB",2
204895,2,1,"AB",2
204895,3,1,"AB",2
204899,1,1,"AT",56
204901,1,1,"AB",2
204901,2,1,"AB",2
204901,3,1,"AB",2
204906,1,1,"AP",52
204910,1,1,"AP",52
204910,2,1,"AP",52
204910,3,1,"AP",52
204922,1,1,"AB",2
204922,2,1,"AB",2
204927,1,1,"AP",52
204929,1,1,"AB",2
204936,1,1,"AT2",67
204940,1,1,"AB",2
204945,1,1,"AB",2
204946,1,1,"AB",2
204946,2,1,"AB",2
204948,1,1,"AB",2
204948,2,1,"AB",2
204948,3,1,"AB",2
204949,1,1,"AP",52
204950,1,1,"AP",52
204954,1,1,"AB",2
204954,2,1,"AB",2
204954,3,1,"AB",2
204959,1,1,"AP",52
204959,2,1,"AP",52
204959,3,1,"AP",52
204960,1,1,"AP",52
204960,2,1,"AP",52
204963,1,1,"AB",2
204963,2,1,"AB",2
204963,3,1,"AB",2
204963,4,1,"AB",2
204963,5,1,"AB",2
204963,6,1,"AB",2
204965,1,1,"AB",2
204979,1,1,"AA",1
204984,1,1,"AA",1
204988,1,1,"AB",2
204988,2,1,"AB",2
204989,1,1,"AB",2
204989,2,1,"AB",2
204989,3,1,"AB",2
204990,1,1,"AB",2
204997,1,1,"AP",52
205001,1,1,"AA",1
205001,2,1,"AA",1
205001,3,1,"AA",1
205005,1,1,"AB",2
205005,2,1,"AB",2
205007,1,1,"AB",2
205007,2,1,"AB",2
205008,1,1,"AA",1
205013,1,1,"AP",52
205014,1,1,"AP",52
205017,1,1,"AA",1
205019,1,1,"AA",1
205019,2,1,"AA",1
205022,1,1,"AB",2
205022,2,1,"AB",2
205030,1,1,"AP",52
205030,2,1,"AP",52
205033,1,1,"AB",2
205034,1,1,"AB",2
205035,1,1,"AP",52
205037,1,1,"AP",52
205039,1,1,"AP",52
205046,1,1,"AP",52
205050,1,1,"AT",56
205055,1,1,"AB",2
205055,2,1,"AB",2
205064,1,1,"AB",2
205064,2,1,"AB",2
205064,3,1,"AB",2
205064,4,1,"AB",2
205064,5,1,"AB",2
205064,6,1,"AB",2
205066,1,1,"AB",2
205069,1,1,"AB",2
205070,1,1,"AB",2
205070,2,1,"AB",2
205070,3,1,"AB",2
205074,1,1,"AB",2
205074,2,1,"AB",2
205075,1,1,"AB",2
205075,2,1,"AB",2
205076,1,1,"AB",2
205080,1,1,"AB",2
205081,1,1,"AB",2
205081,2,1,"AB",2
205081,3,1,"AB",2
205081,4,1,"AB",2
205082,1,1,"AB",2
205085,1,1,"AA",1
205087,1,1,"AA",1
205095,1,1,"AB",2
205095,2,1,"AB",2
205096,1,1,"AB",2
205096,2,1,"AB",2
205096,3,1,"AB",2
205101,1,1,"AB",2
205101,2,1,"AB",2
205102,1,1,"AB",2
205102,2,1,"AB",2
205102,3,1,"AB",2
205102,4,1,"AB",2
205105,1,1,"AB2",20
205105,2,1,"AB2",20
205105,3,1,"AB2",20
205105,4,1,"AB2",20
205105,5,1,"AB2",20
205105,6,1,"AB2",20
205106,1,1,"AP",52
205112,1,1,"AA",1
205115,1,1,"AB",2
205115,2,1,"AB",2
205115,3,1,"AB",2
205118,1,1,"AB",2
205118,2,1,"AB",2
205119,1,1,"AB",2
205119,2,1,"AB",2
205120,1,1,"AA",1
205126,1,1,"AB",2
205126,2,1,"AA",1
205128,1,1,"AB",2
205131,1,1,"AB",2
205133,1,1,"AB",2
205134,1,1,"AB2",20
205137,1,1,"AB",2
205137,2,1,"AB",2
205137,3,1,"AB",2
205137,4,1,"AB",2
205139,1,1,"AP",52
205150,1,1,"AB",2
205150,2,1,"AB",2
205150,3,1,"AB",2
205152,1,1,"AB",2
205152,2,1,"AB",2
205153,1,1,"AB",2
205153,2,1,"AB",2
205153,3,1,"AB",2
205153,4,1,"AB",2
205153,5,1,"AB",2
205153,6,1,"AB",2
205154,1,1,"AP",52
205154,2,1,"AP",52
205166,1,1,"AB",2
205171,1,1,"AB",2
205171,2,1,"AB",2
205177,1,1,"AB",2
205179,1,1,"AP",52
205180,1,1,"AB",2
205184,1,1,"AP",52
205186,1,1,"AB",2
205186,2,1,"AB",2
205192,1,1,"AB",2
205192,2,1,"AB",2
205192,3,1,"AB",2
205206,1,1,"AB",2
205209,1,1,"AB",2
205209,2,1,"AB",2
205210,1,1,"AB",2
205210,2,1,"AB",2
205210,3,1,"AB",2
205210,4,1,"AB",2
205215,1,1,"AB",2
